,店铺名字,类别,poiid,ctPoi,经度,纬度
1967,C tea思茶,奶茶/果汁,1049004376,059343649361170105379968473281275637644_a1049004376_c3_e3513566078163070358_nareaid24,23.102354,113.260285
1968,闲来偶遇,饮品店,6405092,059343649361170105379968473281275637644_a6405092_c4_e3513566078163070358_nareaid24,23.059919,113.360046
1969,古茗（鹭江西街店）,奶茶/果汁,162163584,059343649361170105379968473281275637644_a162163584_c5_e3513566078163070358_nareaid24,23.09244,113.30762
1970,IM茶,奶茶/果汁,193645809,059343649361170105379968473281275637644_a193645809_c6_e3513566078163070358_nareaid24,23.101535,113.275666
1971,酒瘾咖啡,咖啡厅,185589689,059343649361170105379968473281275637644_a185589689_c7_e3513566078163070358_nareaid24,23.094634,113.272486
1972,寸茶,奶茶/果汁,1314148726,059343649361170105379968473281275637644_a1314148726_c8_e3513566078163070358_nareaid24,23.092031,113.301003
1973,Royaltea皇茶（石溪店）,奶茶/果汁,192573254,059343649361170105379968473281275637644_a192573254_c9_e3513566078163070358_nareaid24,23.067403,113.285955
1974,e间小店,奶茶/果汁,1677579030,059343649361170105379968473281275637644_a1677579030_c10_e3513566078163070358_nareaid24,23.086028,113.277466
1975,WATER KING水王,奶茶/果汁,195143418,059343649361170105379968473281275637644_a195143418_c11_e3513566078163070358_nareaid24,23.06769,113.28589
1976,1点点（中大店）,奶茶/果汁,192730373,059343649361170105379968473281275637644_a192730373_c12_e3513566078163070358_nareaid24,23.092013,113.300974
1977,李柏记茶档（泰沙路店）,奶茶/果汁,162158278,059343649361170105379968473281275637644_a162158278_c13_e3513566078163070358_nareaid24,23.081568,113.287191
1978,派派豆浆（东晓南店）,饮品店,195948700,059343649361170105379968473281275637644_a195948700_c14_e3513566078163070358_nareaid24,23.068264,113.294604
1979,BIG BIG柠檬茶（江南西店）,奶茶/果汁,194001562,059343649361170105379968473281275637644_a194001562_c0_e3497406770528388553_nareaid24,23.097652,113.273382
1980,檬茶,奶茶/果汁,190300741,059343649361170105379968473281275637644_a190300741_c1_e3497406770528388553_nareaid24,23.102545,113.253548
1981,Ve  tea水果茶,饮品店,194953154,059343649361170105379968473281275637644_a194953154_c2_e3497406770528388553_nareaid24,23.070564,113.277325
1982,五条喜,奶茶/果汁,186566110,059343649361170105379968473281275637644_a186566110_c3_e3497406770528388553_nareaid24,23.101924,113.253414
1983,Hi·TEA茶室（同福西路店）,奶茶/果汁,193130818,059343649361170105379968473281275637644_a193130818_c4_e3497406770528388553_nareaid24,23.102413,113.253117
1984,royaltea皇茶,奶茶/果汁,193389466,059343649361170105379968473281275637644_a193389466_c5_e3497406770528388553_nareaid24,23.065149,113.315957
1985,candice uniform,奶茶/果汁,194552314,059343649361170105379968473281275637644_a194552314_c6_e3497406770528388553_nareaid24,23.074797,113.319051
1986,Hi.Tea茶室,奶茶/果汁,192274657,059343649361170105379968473281275637644_a192274657_c7_e3497406770528388553_nareaid24,23.08991,113.25576
1987,满克茶,奶茶/果汁,572988013,059343649361170105379968473281275637644_a572988013_c8_e3497406770528388553_nareaid24,23.094224,113.30342
1988,5ATTIC茶室,饮品店,193481302,059343649361170105379968473281275637644_a193481302_c9_e3497406770528388553_nareaid24,23.103984,113.267913
1989,紫和堂,凉茶,195068828,059343649361170105379968473281275637644_a195068828_c10_e3497406770528388553_nareaid24,23.10326,113.30351
1990,超润甜品（南洲店）,奶茶/果汁,164419901,059343649361170105379968473281275637644_a164419901_c11_e3497406770528388553_nareaid24,23.06607,113.30061
1991,桥联会美食,饮品店,184997158,059343649361170105379968473281275637644_a184997158_c12_e3497406770528388553_nareaid24,23.110672,113.265543
1992,路亭Routine,奶茶/果汁,186030062,059343649361170105379968473281275637644_a186030062_c13_e3497406770528388553_nareaid24,23.096632,113.263028
1993,寻愿の茶,奶茶/果汁,186408773,059343649361170105379968473281275637644_a186408773_c14_e3497406770528388553_nareaid24,23.103024,113.256858
1994,合兴茶档,奶茶/果汁,186804572,059343649361170105379968473281275637644_a186804572_c0_e7496525470180480093_nareaid24,23.069542,113.293762
1995,丝斯蜜语茶室,奶茶/果汁,187008591,059343649361170105379968473281275637644_a187008591_c1_e7496525470180480093_nareaid24,23.099173,113.270751
1996,13！4一杯会说话的茶,奶茶/果汁,189636550,059343649361170105379968473281275637644_a189636550_c2_e7496525470180480093_nareaid24,23.070175,113.30496
1997,MORE（江南西店）,咖啡厅,190313249,059343649361170105379968473281275637644_a190313249_c3_e7496525470180480093_nareaid24,23.098788,113.268569
1998,THE TOP茶酒馆,饮品店,191081443,059343649361170105379968473281275637644_a191081443_c4_e7496525470180480093_nareaid24,23.10465,113.27532
1999,OMJ茶铺（市二宫店）,奶茶/果汁,191164246,059343649361170105379968473281275637644_a191164246_c5_e7496525470180480093_nareaid24,23.10516,113.27071
2000,Many More,奶茶/果汁,192739522,059343649361170105379968473281275637644_a192739522_c6_e7496525470180480093_nareaid24,23.078468,113.261939
2001,甜吸（中大嘉禾店）,奶茶/果汁,192998268,059343649361170105379968473281275637644_a192998268_c7_e7496525470180480093_nareaid24,23.084625,113.295865
2002,OT茶室,奶茶/果汁,193146723,059343649361170105379968473281275637644_a193146723_c8_e7496525470180480093_nareaid24,23.110757,113.273187
2003,113°N Cafe,咖啡厅,193199118,059343649361170105379968473281275637644_a193199118_c9_e7496525470180480093_nareaid24,23.05588,113.295083
2004,小小茶室（宝岗大道店）,奶茶/果汁,194421076,059343649361170105379968473281275637644_a194421076_c10_e7496525470180480093_nareaid24,23.09999,113.26239
2005,几米的茶,奶茶/果汁,194928212,059343649361170105379968473281275637644_a194928212_c11_e7496525470180480093_nareaid24,23.09438,113.27061
2006,茶千岁,奶茶/果汁,195986912,059343649361170105379968473281275637644_a195986912_c12_e7496525470180480093_nareaid24,23.08663,113.28639
2007,茶颜,奶茶/果汁,502653452,059343649361170105379968473281275637644_a502653452_c13_e7496525470180480093_nareaid24,23.06531,113.30245
2008,FullCity coffee ,咖啡厅,587064222,059343649361170105379968473281275637644_a587064222_c14_e7496525470180480093_nareaid24,23.069179,113.287272
2009,私人订制专属你的味道,奶茶/果汁,1075490940,059343649361170105379968473281275637644_a1075490940_c0_e5070790261520663718_nareaid24,23.090894,113.257057
2010,Miecoffee,咖啡厅,1224236151,059343649361170105379968473281275637644_a1224236151_c1_e5070790261520663718_nareaid24,23.095437,113.261237
2011,2x2茶吧,奶茶/果汁,1225315680,059343649361170105379968473281275637644_a1225315680_c2_e5070790261520663718_nareaid24,23.094379,113.272546
2012,茶千岁（江南西店）,奶茶/果汁,1571691230,059343649361170105379968473281275637644_a1571691230_c3_e5070790261520663718_nareaid24,23.09481,113.27137
2013,top one拓运茶研所（南田路店）,奶茶/果汁,1739047343,059343649361170105379968473281275637644_a1739047343_c4_e5070790261520663718_nareaid24,23.09985,113.261578
2014,TANING挞柠·匠心柠檬茶（市二宫店）,奶茶/果汁,1866377866,059343649361170105379968473281275637644_a1866377866_c5_e5070790261520663718_nareaid24,23.106354,113.268977
2015,茶茶里,奶茶/果汁,1888245808,059343649361170105379968473281275637644_a1888245808_c6_e5070790261520663718_nareaid24,23.099658,113.287594
2016,FTI水果调茶局（鹭江店）,奶茶/果汁,188870593,059343649361170105379968473281275637644_a188870593_c7_e5070790261520663718_nareaid24,23.092949,113.311083
2017,19tea,饮品店,187889325,059343649361170105379968473281275637644_a187889325_c8_e5070790261520663718_nareaid24,23.092484,113.275536
2018,双约（广一店）,饮品店,182726581,059343649361170105379968473281275637644_a182726581_c9_e5070790261520663718_nareaid24,23.089994,113.3153
2019,奉茶（江海店）,奶茶/果汁,114473313,059343649361170105379968473281275637644_a114473313_c10_e5070790261520663718_nareaid24,23.101671,113.288875
2020,良食茶铺,饮品店,192907773,059343649361170105379968473281275637644_a192907773_c11_e5070790261520663718_nareaid24,23.066597,113.286435
2021,旺角茶室,饮品店,177913281,059343649361170105379968473281275637644_a177913281_c12_e5070790261520663718_nareaid24,23.09384,113.311099
2022,茶肉解忧（江南西店）,奶茶/果汁,757682559,059343649361170105379968473281275637644_a757682559_c13_e5070790261520663718_nareaid24,23.094647,113.270789
2023,蔗茶,奶茶/果汁,193233921,059343649361170105379968473281275637644_a193233921_c14_e5070790261520663718_nareaid24,23.071026,113.29347
2024,益禾堂,奶茶/果汁,193646770,059343649361170105379968473281275637644_a193646770_c0_e7753387098566570506_nareaid24,23.071045,113.29305
2025,min CoCo,奶茶/果汁,193959414,059343649361170105379968473281275637644_a193959414_c1_e7753387098566570506_nareaid24,23.094971,113.271434
2026,柠仔茶档（南华中店）,奶茶/果汁,790487615,059343649361170105379968473281275637644_a790487615_c2_e7753387098566570506_nareaid24,23.106694,113.259469
2027,MTEACoffee,咖啡厅,194156259,059343649361170105379968473281275637644_a194156259_c3_e7753387098566570506_nareaid24,23.101637,113.276395
2028,SMELL coffee&more,咖啡厅,186315488,059343649361170105379968473281275637644_a186315488_c4_e7753387098566570506_nareaid24,23.074,113.268189
2029,三月半驿栈,咖啡厅,194779657,059343649361170105379968473281275637644_a194779657_c5_e7753387098566570506_nareaid24,23.093912,113.273458
2030,y&m（太古仓店）,咖啡厅,195176952,059343649361170105379968473281275637644_a195176952_c6_e7753387098566570506_nareaid24,23.088432,113.252668
2031,原十一,奶茶/果汁,1214041273,059343649361170105379968473281275637644_a1214041273_c7_e7753387098566570506_nareaid24,23.094459,113.270544
2032,大卡司（万胜围保利店）,奶茶/果汁,698525223,059343649361170105379968473281275637644_a698525223_c8_e7753387098566570506_nareaid24,23.102284,113.280536
2033,crotea皇茶,奶茶/果汁,184620588,059343649361170105379968473281275637644_a184620588_c9_e7753387098566570506_nareaid24,23.086149,113.35529
2034,垚燚1點點（鹭江店）,奶茶/果汁,193447022,059343649361170105379968473281275637644_a193447022_c10_e7753387098566570506_nareaid24,23.09182,113.30769
2035,TANING挞柠·匠心柠檬茶（滨江东店）,奶茶/果汁,661260524,059343649361170105379968473281275637644_a661260524_c11_e7753387098566570506_nareaid24,23.103572,113.293476
2036,六月柠檬茶,奶茶/果汁,194906262,059343649361170105379968473281275637644_a194906262_c12_e7753387098566570506_nareaid24,23.099598,113.293072
2037,室町品茶,奶茶/果汁,179441879,059343649361170105379968473281275637644_a179441879_c13_e7753387098566570506_nareaid24,23.08729,113.35989
2038,御黑堂,奶茶/果汁,188596609,059343649361170105379968473281275637644_a188596609_c14_e7753387098566570506_nareaid24,23.072794,113.294494
2039,甜蜜の茶,饮品店,188051870,059343649361170105379968473281275637644_a188051870_c0_e4799467081973672131_nareaid24,23.081654,113.264545
2040,贡茶,奶茶/果汁,189967607,059343649361170105379968473281275637644_a189967607_c1_e4799467081973672131_nareaid24,23.103245,113.272749
2041,这里 HERE,咖啡厅,193934461,059343649361170105379968473281275637644_a193934461_c2_e4799467081973672131_nareaid24,23.10304,113.272944
2042,Hehe Coffee&Tea,咖啡厅,177716294,059343649361170105379968473281275637644_a177716294_c3_e4799467081973672131_nareaid24,23.057916,113.292595
2043,奈茶（江泰店）,奶茶/果汁,182429505,059343649361170105379968473281275637644_a182429505_c4_e4799467081973672131_nareaid24,23.086891,113.285758
2044,四点半•MOTEA,奶茶/果汁,184832536,059343649361170105379968473281275637644_a184832536_c5_e4799467081973672131_nareaid24,23.104884,113.281246
2045,茶匿匿,奶茶/果汁,186411554,059343649361170105379968473281275637644_a186411554_c6_e4799467081973672131_nareaid24,23.103526,113.256769
2046,懿+工作室,咖啡厅,175439778,059343649361170105379968473281275637644_a175439778_c7_e4799467081973672131_nareaid24,23.09295,113.272776
2047,一起茶（大塘店）,奶茶/果汁,182008945,059343649361170105379968473281275637644_a182008945_c8_e4799467081973672131_nareaid24,23.07714,113.31684
2048,一座一茶（后滘店）,奶茶/果汁,184062794,059343649361170105379968473281275637644_a184062794_c9_e4799467081973672131_nareaid24,23.063806,113.321143
2049,俊昇茶档,奶茶/果汁,160142039,059343649361170105379968473281275637644_a160142039_c10_e4799467081973672131_nareaid24,23.10209,113.26364
2050,little點茶,奶茶/果汁,164422438,059343649361170105379968473281275637644_a164422438_c11_e4799467081973672131_nareaid24,23.05458,113.31449
2051,myway,奶茶/果汁,182066850,059343649361170105379968473281275637644_a182066850_c12_e4799467081973672131_nareaid24,23.095037,113.277124
2052,悦洱新中式手作原茶,奶茶/果汁,183975900,059343649361170105379968473281275637644_a183975900_c13_e4799467081973672131_nareaid24,23.066267,113.283793
2053,十二生肖饮品店,奶茶/果汁,185324412,059343649361170105379968473281275637644_a185324412_c14_e4799467081973672131_nareaid24,23.07209,113.28814
2054,hitea茶室,奶茶/果汁,179673979,059343649361170105379968473281275637644_a179673979_c0_e4475111724220046819_nareaid24,23.097318,113.259909
2055,多味可饮品店（江燕路店）,奶茶/果汁,185430603,059343649361170105379968473281275637644_a185430603_c1_e4475111724220046819_nareaid24,23.077705,113.277968
2056,fly 茶（唯品同创汇店）,奶茶/果汁,182057567,059343649361170105379968473281275637644_a182057567_c2_e4475111724220046819_nareaid24,23.076873,113.316748
2057,DORA YUMMY,奶茶/果汁,1976599946,059343649361170105379968473281275637644_a1976599946_c3_e4475111724220046819_nareaid24,23.102956,113.253
2058,澐茶,奶茶/果汁,178825973,059343649361170105379968473281275637644_a178825973_c4_e4475111724220046819_nareaid24,23.067375,113.304627
2059,茶记大咖,奶茶/果汁,179649474,059343649361170105379968473281275637644_a179649474_c5_e4475111724220046819_nareaid24,23.07656,113.28825
2060,养乃世家（晓园南路店）,奶茶/果汁,192281887,059343649361170105379968473281275637644_a192281887_c6_e4475111724220046819_nareaid24,23.08757,113.28124
2061,茶牌（广纸店）,奶茶/果汁,192749149,059343649361170105379968473281275637644_a192749149_c7_e4475111724220046819_nareaid24,23.068235,113.269599
2062,茶研所,奶茶/果汁,192989416,059343649361170105379968473281275637644_a192989416_c8_e4475111724220046819_nareaid24,23.087522,113.29537
2063,垚燚1点点,奶茶/果汁,193532628,059343649361170105379968473281275637644_a193532628_c9_e4475111724220046819_nareaid24,23.087013,113.304204
2064,KOOMATEA库玛茶,奶茶/果汁,195584296,059343649361170105379968473281275637644_a195584296_c10_e4475111724220046819_nareaid24,23.065407,113.273082
2065,Yoyo茶室（新都荟店）,奶茶/果汁,195950986,059343649361170105379968473281275637644_a195950986_c11_e4475111724220046819_nareaid24,23.07207,113.292754
2066,才子士多（江南西店）,奶茶/果汁,912808065,059343649361170105379968473281275637644_a912808065_c12_e4475111724220046819_nareaid24,23.09587,113.271047
2067,摆渡人茶·酒·室,饮品店,1757876061,059343649361170105379968473281275637644_a1757876061_c13_e4475111724220046819_nareaid24,23.103231,113.275244
2068,喜香茶（海珠店）,奶茶/果汁,164447505,059343649361170105379968473281275637644_a164447505_c14_e4475111724220046819_nareaid24,23.068616,113.303985
