,店铺名字,类别,poiid,ctPoi,经度,纬度
2312,清兮的茶,奶茶/果汁,179955797,032993311645349738152990596470664416460_a179955797_c3_e8593214311255722441_nareaid26,23.293722,113.357739
2313,占卜茶（大源商业广场店）,奶茶/果汁,178813840,032993311645349738152990596470664416460_a178813840_c4_e8593214311255722441_nareaid26,23.245624,113.349519
2314,蜜雪冰城（工贸技术职业店）,冰淇淋,1396243410,032993311645349738152990596470664416460_a1396243410_c5_e8593214311255722441_nareaid26,23.400035,113.462075
2315,王子拉茶（乐嘉路店）,奶茶/果汁,60514631,032993311645349738152990596470664416460_a60514631_c6_e8593214311255722441_nareaid26,23.167677,113.257176
2316,我爱點點,奶茶/果汁,164438221,032993311645349738152990596470664416460_a164438221_c7_e8593214311255722441_nareaid26,23.217052,113.252924
2317,开半天,奶茶/果汁,188924037,032993311645349738152990596470664416460_a188924037_c8_e8593214311255722441_nareaid26,23.182422,113.321971
2318,多味可（远景路店）,奶茶/果汁,178869392,032993311645349738152990596470664416460_a178869392_c9_e8593214311255722441_nareaid26,23.173092,113.255133
2319,喜悦之茶（万民广场后门店）,奶茶/果汁,180102962,032993311645349738152990596470664416460_a180102962_c10_e8593214311255722441_nareaid26,23.211715,113.228546
2320,绯茶（ 金铂广场店）,奶茶/果汁,187517730,032993311645349738152990596470664416460_a187517730_c11_e8593214311255722441_nareaid26,23.19734,113.326948
2321,Royaltea皇茶（荃鸿广场店）,奶茶/果汁,165760520,032993311645349738152990596470664416460_a165760520_c12_e8593214311255722441_nareaid26,23.291759,113.360401
2322,GOOD TEA古の茶,奶茶/果汁,193075159,032993311645349738152990596470664416460_a193075159_c13_e8593214311255722441_nareaid26,23.192882,113.260498
2323,宫廷贡茶（广大鞋城店）,奶茶/果汁,91203669,032993311645349738152990596470664416460_a91203669_c14_e8593214311255722441_nareaid26,23.196196,113.224488
2324,么么奶茶（龙骏广场店）,奶茶/果汁,157115794,032993311645349738152990596470664416460_a157115794_c0_e9075806650047993239_nareaid26,23.177563,113.226885
2325,雅岛英皇茶（大源店）,奶茶/果汁,165195901,032993311645349738152990596470664416460_a165195901_c1_e9075806650047993239_nareaid26,23.248208,113.349906
2326,澳门皇茶（永泰嘉福广场店）,奶茶/果汁,158946538,032993311645349738152990596470664416460_a158946538_c2_e9075806650047993239_nareaid26,23.22013,113.303041
2327,HEU GAH COFFEE,咖啡厅,190607924,032993311645349738152990596470664416460_a190607924_c3_e9075806650047993239_nareaid26,23.175655,113.249127
2328,蓝の啡·精品咖啡（东平店）,咖啡厅,169003884,032993311645349738152990596470664416460_a169003884_c4_e9075806650047993239_nareaid26,23.25542,113.317558
2329,J16手游生活馆,奶茶/果汁,179414623,032993311645349738152990596470664416460_a179414623_c5_e9075806650047993239_nareaid26,23.182011,113.320702
2330,汽鱿（江夏店）,饮品店,121034014,032993311645349738152990596470664416460_a121034014_c6_e9075806650047993239_nareaid26,23.21111,113.28208
2331,卡诺琳,奶茶/果汁,177615272,032993311645349738152990596470664416460_a177615272_c7_e9075806650047993239_nareaid26,23.161917,113.237055
2332,1314茶说（乐嘉路店）,奶茶/果汁,179186457,032993311645349738152990596470664416460_a179186457_c8_e9075806650047993239_nareaid26,23.168101,113.253846
2333,弗蕾亚（新市店）,奶茶/果汁,194766509,032993311645349738152990596470664416460_a194766509_c9_e9075806650047993239_nareaid26,23.193766,113.260496
2334,莱茶,奶茶/果汁,179092503,032993311645349738152990596470664416460_a179092503_c10_e9075806650047993239_nareaid26,23.182453,113.320864
2335,Taning挞拧,饮品店,1459581506,032993311645349738152990596470664416460_a1459581506_c11_e9075806650047993239_nareaid26,23.196133,113.325511
2336,蜜雪冰城（利涛美食城店）,饮品店,165931709,032993311645349738152990596470664416460_a165931709_c12_e9075806650047993239_nareaid26,23.270546,113.208365
2337,小布汀.舒芙蕾,饮品店,193447626,032993311645349738152990596470664416460_a193447626_c13_e9075806650047993239_nareaid26,23.237178,113.288416
2338,O.Tea茶室（同德围店）,奶茶/果汁,181460707,032993311645349738152990596470664416460_a181460707_c14_e9075806650047993239_nareaid26,23.158686,113.233907
2339,甜心花语咖啡馆（岗贝店）,咖啡厅,164991021,032993311645349738152990596470664416460_a164991021_c0_e4574303431590694813_nareaid26,23.180748,113.258092
2340,IM茶（江夏店）,奶茶/果汁,1234196459,032993311645349738152990596470664416460_a1234196459_c1_e4574303431590694813_nareaid26,23.211344,113.282433
2341,皇茶（聚源商业广场店）,奶茶/果汁,92644050,032993311645349738152990596470664416460_a92644050_c2_e4574303431590694813_nareaid26,23.181556,113.236092
2342,贡茶（金沙洲店）,奶茶/果汁,111156954,032993311645349738152990596470664416460_a111156954_c3_e4574303431590694813_nareaid26,23.15704,113.20693
2343,漫雪の茶,奶茶/果汁,178131629,032993311645349738152990596470664416460_a178131629_c4_e4574303431590694813_nareaid26,23.268987,113.296061
2344,阿图特咖啡,咖啡厅,50593799,032993311645349738152990596470664416460_a50593799_c5_e4574303431590694813_nareaid26,23.151497,113.199676
2345,贡茶（江夏店）,奶茶/果汁,42790947,032993311645349738152990596470664416460_a42790947_c6_e4574303431590694813_nareaid26,23.207188,113.274051
2346,惯茶,奶茶/果汁,195641013,032993311645349738152990596470664416460_a195641013_c7_e4574303431590694813_nareaid26,23.191479,113.263908
2347,禧御贡茶（彭上店）,奶茶/果汁,159519770,032993311645349738152990596470664416460_a159519770_c8_e4574303431590694813_nareaid26,23.231269,113.284317
2348,甜芙蛋糕,奶茶/果汁,178102628,032993311645349738152990596470664416460_a178102628_c9_e4574303431590694813_nareaid26,23.26028,113.299805
2349,ORDER柠檬茶（同和大街店）,奶茶/果汁,187684373,032993311645349738152990596470664416460_a187684373_c10_e4574303431590694813_nareaid26,23.196367,113.325468
2350,余生茶栈（新市天地店）,奶茶/果汁,179402539,032993311645349738152990596470664416460_a179402539_c11_e4574303431590694813_nareaid26,23.1922,113.26491
2351,乌叶（横沙地铁店）,奶茶/果汁,77934063,032993311645349738152990596470664416460_a77934063_c12_e4574303431590694813_nareaid26,23.157983,113.207328
2352,心想巷,奶茶/果汁,1154520237,032993311645349738152990596470664416460_a1154520237_c13_e4574303431590694813_nareaid26,23.191104,113.257369
2353,蜜雪冰城（外贸大学店）,冰淇淋,182626758,032993311645349738152990596470664416460_a182626758_c14_e4574303431590694813_nareaid26,23.340484,113.383535
2354,蜜雪冰城（职业技术学院店）,冰淇淋,194787542,032993311645349738152990596470664416460_a194787542_c0_e2225787952610417408_nareaid26,23.25701,113.35734
2355,海岸茶度休闲吧,奶茶/果汁,179361970,032993311645349738152990596470664416460_a179361970_c1_e2225787952610417408_nareaid26,23.19599,113.322829
2356,鲜动力（沙园店）,奶茶/果汁,177957061,032993311645349738152990596470664416460_a177957061_c2_e2225787952610417408_nareaid26,23.228636,113.255773
2357,Molla Cafe,咖啡厅,184392048,032993311645349738152990596470664416460_a184392048_c3_e2225787952610417408_nareaid26,23.176137,113.255487
2358,鹿野茶事,奶茶/果汁,190633600,032993311645349738152990596470664416460_a190633600_c4_e2225787952610417408_nareaid26,23.275225,113.322178
2359,滋Q lce Cream,冰淇淋,177524768,032993311645349738152990596470664416460_a177524768_c5_e2225787952610417408_nareaid26,23.155732,113.235103
2360,E.TEA茶室·疯狂柠檬茶（太和店）,奶茶/果汁,194342684,032993311645349738152990596470664416460_a194342684_c6_e2225787952610417408_nareaid26,23.29073,113.360891
2361,喜禧の茶（新都汇广场店）,奶茶/果汁,69855060,032993311645349738152990596470664416460_a69855060_c7_e2225787952610417408_nareaid26,23.158364,113.236218
2362,茶粉,奶茶/果汁,182108823,032993311645349738152990596470664416460_a182108823_c8_e2225787952610417408_nareaid26,23.175918,113.240415
2363,麦芽Malt,奶茶/果汁,184424641,032993311645349738152990596470664416460_a184424641_c9_e2225787952610417408_nareaid26,23.19827,113.324892
2364,菓乐拼（新市天地店）,奶茶/果汁,157176057,032993311645349738152990596470664416460_a157176057_c10_e2225787952610417408_nareaid26,23.192007,113.265853
2365,哈根那咖啡店,咖啡厅,4477638,032993311645349738152990596470664416460_a4477638_c11_e2225787952610417408_nareaid26,23.17327,113.254958
2366,第2站奶茶屋,奶茶/果汁,4699844,032993311645349738152990596470664416460_a4699844_c12_e2225787952610417408_nareaid26,23.16106,113.269376
2367,冰起步,奶茶/果汁,169438910,032993311645349738152990596470664416460_a169438910_c13_e2225787952610417408_nareaid26,23.221614,113.305777
2368,鹿野茶事（嘉大广场店）,奶茶/果汁,191899494,032993311645349738152990596470664416460_a191899494_c14_e2225787952610417408_nareaid26,23.232505,113.290374
2369,KOOMATEA库玛茶（商汇人和广场二楼店）,奶茶/果汁,1934254810,032993311645349738152990596470664416460_a1934254810_c0_e2858133934746073286_nareaid26,23.334344,113.296458
2370,宝岛Reture,奶茶/果汁,184497924,032993311645349738152990596470664416460_a184497924_c1_e2858133934746073286_nareaid26,23.19584,113.32291
2371,御可益家（YH城店）,奶茶/果汁,162796636,032993311645349738152990596470664416460_a162796636_c2_e2858133934746073286_nareaid26,23.214322,113.270107
2372,Mi.Tea弥茶（绿地缤纷天地店）,饮品店,163075863,032993311645349738152990596470664416460_a163075863_c3_e2858133934746073286_nareaid26,23.180135,113.268423
2373,西美喜·星座茶,奶茶/果汁,708002441,032993311645349738152990596470664416460_a708002441_c4_e2858133934746073286_nareaid26,23.334354,113.296449
2374,奶盖贡茶（新市墟公交站店）,奶茶/果汁,159535195,032993311645349738152990596470664416460_a159535195_c5_e2858133934746073286_nareaid26,23.193537,113.272203
2375,新作的茶SUN TEA（云门NEWPARK店）,奶茶/果汁,1095008712,032993311645349738152990596470664416460_a1095008712_c6_e2858133934746073286_nareaid26,23.23581,113.29206
2376,茶派果语,奶茶/果汁,169133832,032993311645349738152990596470664416460_a169133832_c7_e2858133934746073286_nareaid26,23.333782,113.298141
2377,萃茶C.Tea,奶茶/果汁,182122537,032993311645349738152990596470664416460_a182122537_c8_e2858133934746073286_nareaid26,23.379404,113.411919
2378,新作の茶SUN TEA（白云万达店）,奶茶/果汁,193313447,032993311645349738152990596470664416460_a193313447_c9_e2858133934746073286_nareaid26,23.17299,113.266833
2379,良品黑糖（安华汇店）,饮品店,167407511,032993311645349738152990596470664416460_a167407511_c10_e2858133934746073286_nareaid26,23.218213,113.296722
2380,御茶（新市天地店）,饮品店,177733346,032993311645349738152990596470664416460_a177733346_c11_e2858133934746073286_nareaid26,23.191312,113.265968
2381,Hi.TEA茶室（同德店）,奶茶/果汁,187616597,032993311645349738152990596470664416460_a187616597_c12_e2858133934746073286_nareaid26,23.15872,113.23411
2382,茗賞·丸作,饮品店,192596915,032993311645349738152990596470664416460_a192596915_c13_e2858133934746073286_nareaid26,23.333617,113.297176
2383,茶巴士（柯子岭店）,奶茶/果汁,64795796,032993311645349738152990596470664416460_a64795796_c14_e2858133934746073286_nareaid26,23.1651,113.274905
2384,果號,奶茶/果汁,1019385134,032993311645349738152990596470664416460_a1019385134_c0_e7660763683210848314_nareaid26,23.22202,113.30419
2385,淡寜可,奶茶/果汁,1457053715,032993311645349738152990596470664416460_a1457053715_c1_e7660763683210848314_nareaid26,23.20942,113.293551
2386,壹杯杯茶美（人和店）,奶茶/果汁,179298150,032993311645349738152990596470664416460_a179298150_c2_e7660763683210848314_nareaid26,23.33327,113.29792
2387,Juice CC,奶茶/果汁,41503489,032993311645349738152990596470664416460_a41503489_c3_e7660763683210848314_nareaid26,23.155379,113.251288
2388,找个鸟地方·茶饮小食,奶茶/果汁,77712066,032993311645349738152990596470664416460_a77712066_c4_e7660763683210848314_nareaid26,23.179657,113.264562
2389,逸果鲜茶饮,奶茶/果汁,74672332,032993311645349738152990596470664416460_a74672332_c5_e7660763683210848314_nareaid26,23.270556,113.209794
2390,鹿角巷THE ALLEY（长红店）,奶茶/果汁,182363946,032993311645349738152990596470664416460_a182363946_c6_e7660763683210848314_nareaid26,23.260133,113.297192
2391,巴铁糖栈（嘉禾望岗店）,饮品店,179382036,032993311645349738152990596470664416460_a179382036_c7_e7660763683210848314_nareaid26,23.233276,113.284506
2392,1314茶（永泰店）,奶茶/果汁,187990884,032993311645349738152990596470664416460_a187990884_c8_e7660763683210848314_nareaid26,23.220279,113.304215
2393,我等你·艺术咖啡（主题清吧）,咖啡厅,106915836,032993311645349738152990596470664416460_a106915836_c9_e7660763683210848314_nareaid26,23.158941,113.236561
2394,royaltea皇茶,奶茶/果汁,96297376,032993311645349738152990596470664416460_a96297376_c10_e7660763683210848314_nareaid26,23.157787,113.261785
2395,NOBIBI梦幻云朵冰淇淋,冰淇淋,169317468,032993311645349738152990596470664416460_a169317468_c11_e7660763683210848314_nareaid26,23.180231,113.264381
2396,鹿角巷 THE ALLEY（江夏店）,奶茶/果汁,177933324,032993311645349738152990596470664416460_a177933324_c12_e7660763683210848314_nareaid26,23.212156,113.282711
2397,BB TEA KITCHEN,饮品店,173413991,032993311645349738152990596470664416460_a173413991_c13_e7660763683210848314_nareaid26,23.179391,113.253766
2398,HITEA茶室（金沙洲店）,奶茶/果汁,182067310,032993311645349738152990596470664416460_a182067310_c14_e7660763683210848314_nareaid26,23.14921,113.201479
2399,8号铺休闲吧,咖啡厅,194401722,032993311645349738152990596470664416460_a194401722_c0_e8298738960323224643_nareaid26,23.158728,113.223076
2400,探一茶,奶茶/果汁,166714946,032993311645349738152990596470664416460_a166714946_c1_e8298738960323224643_nareaid26,23.152493,113.208586
2401,禧御贡茶（飞鹅西路店）,奶茶/果汁,52685037,032993311645349738152990596470664416460_a52685037_c2_e8298738960323224643_nareaid26,23.154008,113.26455
2402,甜甜咖啡阁,咖啡厅,185042356,032993311645349738152990596470664416460_a185042356_c3_e8298738960323224643_nareaid26,23.15825,113.23605
2403,台湾贡茶（嘉禾广场店）,奶茶/果汁,164773326,032993311645349738152990596470664416460_a164773326_c4_e8298738960323224643_nareaid26,23.231747,113.275254
2404,RICHTEA富贵茶·匠心果饮,奶茶/果汁,1859532027,032993311645349738152990596470664416460_a1859532027_c5_e8298738960323224643_nareaid26,23.169843,113.258022
2405,snow tea雪里,奶茶/果汁,177922450,032993311645349738152990596470664416460_a177922450_c6_e8298738960323224643_nareaid26,23.15889,113.20878
2406,波子茶室,奶茶/果汁,193641359,032993311645349738152990596470664416460_a193641359_c7_e8298738960323224643_nareaid26,23.238074,113.2876
2407,1314一杯会说话的茶,奶茶/果汁,179167166,032993311645349738152990596470664416460_a179167166_c8_e8298738960323224643_nareaid26,23.248941,113.287739
2408,苏朗餐吧（云山诗意店）,饮品店,110132915,032993311645349738152990596470664416460_a110132915_c9_e8298738960323224643_nareaid26,23.21874,113.292156
2409,素岛泰茶,奶茶/果汁,1150621274,032993311645349738152990596470664416460_a1150621274_c10_e8298738960323224643_nareaid26,23.190189,113.264255
